"GeneID","gene"
553,"V1bR"
553,"VPR3"
554,"ADHR"
554,"DI1"
554,"DIR"
554,"DIR3"
554,"NDI"
554,"NDI1"
554,"V2R"
558,"ARK"
558,"AXL3"
558,"JTK11"
558,"Tyro7"
558,"UFO"
563,"ZA2G"
563,"ZAG"
566,"AZAMP"
566,"AZU"
566,"CAP37"
566,"HBP"
566,"HUMAZUR"
566,"NAZC"
566,"hHBP"
567,"IMD43"
570,"BACAT"
570,"BACD1"
570,"BAT"
570,"HCHO"
571,"BACH-1"
571,"BTBD24"
572,"BBC2"
572,"BCL2L8"
573,"BAG-1"
573,"HAP"
573,"RAP46"
574,"BAGE1"
574,"CT2.1"
575,"BAI1"
575,"GDAIF"
576,"BAI2"
577,"BAI3"
578,"BAK"
578,"BAK-LIKE"
578,"BCL2L7"
578,"CDN1"
579,"BAPX1"
579,"NKX3.2"
579,"NKX3B"
579,"SMMD"
580,"BARD1"
581,"BCL2L4"
582,"BBS2L2"
583,"BBS"
583,"RP74"
585,"BBS4"
586,"BCATC"
586,"BCT1"
586,"ECA39"
586,"MECA39"
586,"PNAS121"
586,"PP18"
587,"BCAM"
587,"BCATM"
587,"BCT2"
587,"HVLI"
587,"PP18"
590,"BCHED"
590,"CHE1"
590,"CHE2"
590,"E1"
593,"BCKDE1A"
593,"MSU"
593,"MSUD1"
593,"MSUD1A"
593,"OVD1A"
594,"BCKDE1B"
594,"BCKDH E1-beta"
594,"E1B"
594,"MSUD1B"
594,"OVD1B"
595,"BCL1"
595,"D11S287E"
595,"PRAD1"
595,"U21B31"
596,"Bcl-2"
596,"PPP1R50"
597,"ACC-1"
597,"ACC-2"
597,"ACC1"
597,"ACC2"
597,"BCL2L5"
597,"BFL1"
597,"GRS"
597,"HBPA1"
598,"BCL-XL/S"
598,"BCL2L"
598,"BCLX"
598,"Bcl-X"
598,"PPP1R52"
599,"BCL-W"
599,"BCL2-L-2"
599,"BCLW"
599,"PPP1R51"
602,"BCL4"
602,"D19S37"
604,"BCL5"
604,"BCL6A"
604,"LAZ3"
604,"ZBTB27"
604,"ZNF51"
605,"BCL7"
605,"SMARCJ1"
607,"LGS"
608,"BCM"
608,"BCMA"
608,"CD269"
608,"TNFRSF13A"
610,"BCNG-2"
610,"BCNG2"
610,"EIG17"
610,"FEB2"
610,"GEFSP11"
610,"HAC-1"
611,"BCP"
611,"BOP"
611,"CBT"
613,"ALL"
613,"BCR1"
613,"CML"
613,"D22S11"
613,"D22S662"
613,"PHL"
617,"BCS"
617,"BCS1"
617,"BJS"
617,"FLNMS"
617,"GRACILE"
617,"Hs.6719"
617,"MC3DN1"
617,"PTD"
617,"h-BCS"
617,"h-BCS1"
622,"BDH"
622,"SDR9C1"
623,"B1BKR"
623,"B1R"
623,"BKB1R"
623,"BKR1"
623,"BRADYB1"
624,"B2R"
624,"BK-2"
624,"BK2"
624,"BKR2"
624,"BRB2"
627,"ANON2"
627,"BULN2"
629,"AHUS4"
629,"ARMD14"
629,"BF"
629,"BFD"
629,"CFAB"
629,"CFBD"
629,"FB"
629,"FBI12"
629,"GBG"
629,"H2-Bf"
629,"PBF2"
631,"CP115"
631,"CP94"
631,"CTRCT33"
631,"LIFL-H"
632,"BGP"
632,"OC"
632,"OCN"
633,"DSPG1"
633,"MRLS"
633,"PG-S1"
633,"PGI"
633,"SEMDX"
633,"SLRR1A"
634,"BGP"
634,"BGP1"
634,"BGPI"
635,"BHMT1"
635,"HEL-S-61p"
636,"BICD"
636,"bic-D 1"
637,"FP497"
638,"BIP1"
638,"BP4"
638,"NBK"
639,"BLIMP1"
639,"PRDI-BF1"
640,"MODY11"
641,"BS"
641,"MGRISCE1"
641,"RECQ2"
641,"RECQL2"
641,"RECQL3"
642,"BH"
642,"BMH"
643,"BLR1"
643,"CD185"
643,"MDR15"
644,"BLVR"
644,"BVR"
644,"BVRA"
644,"BVRalpha"
645,"BVRB"
645,"FLR"
645,"HEL-S-10"
645,"SDR43U1"
646,"BNC"
646,"BSN1"
646,"HsT19447"
646,"POF16"
646,"bn1"
648,"FLVI2/BMI1"
648,"PCGF4"
648,"RNF51"
648,"flvi-2/bmi-1"
649,"OI13"
649,"PCOLC"
649,"PCP"
649,"PCP2"
649,"TLD"
650,"BDA2"
650,"BMP2A"
650,"SSFSC"
650,"SSFSC1"
651,"BMP-3A"
652,"BMP2B"
652,"BMP2B1"
652,"MCOPS6"
652,"OFC11"
652,"ZYME"
653,"BMP5"
654,"IO"
654,"VGR"
654,"VGR1"
655,"OP-1"
656,"BMP8"
656,"OP2"
657,"10q23del"
657,"ACVRLK3"
657,"ALK-3"
657,"ALK3"
657,"BMPR-1A"
657,"CD292"
657,"SKR5"
658,"ALK-6"
658,"ALK6"
658,"AMD3"
658,"AMDD"
658,"BDA1D"
658,"BDA2"
658,"CDw293"
659,"BMPR-II"
659,"BMPR3"
659,"BMR2"
659,"BRK-3"
659,"POVD1"
659,"PPH1"
659,"T-ALK"
660,"ETK"
660,"PSCTK2"
660,"PSCTK3"
661,"BN51T"
661,"C53"
661,"RPC4"
661,"RPC53"
661,"TSBN51"
662,"NIP1"
662,"SEC20"
662,"TRG-8"
663,"BNIP-2"
663,"NIP2"
664,"HABON"
664,"NIP3"
665,"BNIP3a"
665,"NIP3L"
665,"NIX"
666,"BCL2L9"
666,"BOKL"
667,"BP240"
667,"BPA"
667,"BPAG1"
667,"CATX-15"
667,"CATX15"
667,"D6S1101"
667,"DMH"
667,"DT"
667,"EBS3"
667,"EBSB2"
667,"HSAN6"
667,"MACF2"
668,"BPES"
668,"BPES1"
668,"PFRK"
668,"PINTO"
668,"POF3"
669,"DPGM"
669,"ECYT8"
670,"BPH-RP"
670,"MCNAA"
670,"VACVASE"
671,"BPIFD1"
671,"rBPI"
672,"BRCAI"
672,"BRCC1"
672,"BROVCA1"
672,"FANCS"
672,"IRIS"
672,"PNCA4"
672,"PPP1R53"
672,"PSCP"
672,"RNF53"
673,"B-RAF1"
673,"B-raf"
673,"BRAF-1"
673,"BRAF1"
673,"NS7"
673,"RAFB1"
675,"BRCC2"
675,"BROVCA2"
675,"FACD"
675,"FAD"
675,"FAD1"
675,"FANCD"
675,"FANCD1"
675,"GLM3"
675,"PNCA2"
675,"XRCC11"
676,"BRD6"
676,"CT9"
676,"SPGF21"
677,"BRF1"
677,"Berg36"
677,"ERF-1"
677,"ERF1"
677,"RNF162B"
677,"TIS11B"
677,"cMG1"
678,"BRF2"
678,"ERF-2"
678,"ERF2"
678,"OOMD13"
678,"OZEMA13"
678,"RNF162C"
678,"TIS11D"
680,"BB3"
680,"BB3R"
680,"BBR3"
682,"5F7"
682,"CD147"
682,"EMMPRIN"
682,"EMPRIN"
682,"HAb18G"
682,"OK"
682,"TCSF"
683,"CD157"
683,"cADPR2"
684,"CD317"
684,"HM1.24"
684,"TETHERIN"
685,"BTC"
686,"BTD"
687,"BTEB"
687,"BTEB1"
688,"BTEB2"
688,"CKLF"
688,"IKLF"
689,"BETA-NAC"
689,"BTF3a"
689,"BTF3b"
689,"NACB"
694,"APRO2"
695,"AGMX1"
695,"AT"
695,"ATK"
695,"BPK"
695,"IGHD3"
695,"IMD1"
695,"PSCTK1"
695,"XLA"
696,"BT"
696,"BTN"
696,"BTN1"
699,"BUB1A"
699,"BUB1L"
699,"MCPH30"
699,"hBUB1"
701,"BUB1beta"
701,"BUBR1"
701,"Bub1A"
701,"MAD3L"
701,"MVA1"
701,"SSK1"
701,"hBUBR1"
705,"BYSTIN"
705,"Enp1"
706,"BPBS"
706,"BZRP"
706,"DBI"
706,"IBP"
706,"MBR"
706,"PBR"
706,"PBS"
706,"PKBS"
706,"PTBR"
706,"TSPO1"
706,"mDRC"
706,"pk18"
708,"COXPD33"
708,"GC1QBP"
708,"HABP1"
708,"SF2AP32"
708,"SF2p32"
708,"gC1Q-R"
708,"gC1qR"
708,"p32"
710,"C1IN"
710,"C1INH"
710,"C1NH"
710,"HAE1"
710,"HAE2"
712,"C1QD1"
713,"C1QD2"
714,"C1Q-C"
714,"C1QD3"
714,"C1QG"
715,"EDS8"
715,"EDSPD1"
716,"EDSPD2"
717,"ARMD14"
717,"CO2"
718,"AHUS5"
718,"ARMD9"
718,"ASP"
718,"C3a"
718,"C3b"
718,"CPAMD1"
718,"HEL-S-62p"
719,"AZ3B"
719,"C3AR"
719,"HNFAG09"
720,"C4"
720,"C4A2"
720,"C4A3"
720,"C4A4"
720,"C4A6"
720,"C4AD"
720,"C4S"
720,"CO4"
720,"CPAMD2"
720,"RG"
721,"C4B1"
721,"C4B12"
721,"C4B2"
721,"C4B3"
721,"C4B5"
721,"C4BD"
721,"C4B_2"
721,"C4F"
721,"CH"
721,"CO4"
721,"CPAMD3"
722,"C4BP"
722,"PRP"
725,"C4BP"
726,"ADNIV"
726,"HTRA3"
726,"VRNI"
726,"nCL-3"
727,"C5D"
727,"C5a"
727,"C5b"
727,"CPAMD4"
727,"ECLZB"
728,"C5A"
728,"C5AR"
728,"C5R1"
728,"CD88"
729,"C6"
730,"C7"
731,"C8A"
732,"C82"
733,"C8C"
734,"C8orf1"
734,"hT41"
735,"ARMD15"
735,"C9D"
738,"ANG2"
738,"ANG3"
738,"C11orf2"
738,"C11orf3"
738,"FFR"
738,"PCH13"
740,"C11orf4"
740,"L49mt"
740,"MRP-L49"
740,"NOF"
740,"NOF1"
740,"mL49"
741,"C11orf5"
741,"FON"
744,"239FB"
744,"C11orf8"
745,"11orf9"
745,"C11orf9"
745,"CUGS"
745,"MMERV"
745,"MRF"
745,"Ndt80"
745,"pqn-47"
746,"C11orf10"
746,"Kud"
746,"Kuduk"
747,"C11orf11"
747,"DAGL(ALPHA)"
747,"DAGLALPHA"
747,"NOC2"
747,"NSDDR"
752,"C17orf1"
752,"C17orf1B"
752,"FHOD4"
752,"FMNL"
752,"KW-13"
753,"C18orf1"
754,"C21orf1"
754,"C21orf3"
754,"PBF"
754,"PTTG1IP1"
755,"C21orf2"
755,"LRRC76"
755,"RDMS"
755,"SMDAX"
755,"YF5/A2"
757,"C21orf4"
757,"HCVP7TP3"
758,"239AB"
758,"C22orf1"
758,"FAM1A"
759,"CA-I"
759,"CAB"
759,"Car1"
759,"HEL-S-11"
760,"CA-II"
760,"CAC"
760,"CAII"
760,"Car2"
760,"HEL-76"
760,"HEL-S-282"
761,"CAIII"
761,"Car3"
762,"CAIV"
762,"Car4"
762,"RP17"
763,"CA5"
763,"CA5AD"
763,"CAV"
763,"CAVA"
763,"GS1-21A4.1"
765,"CA-VI"
765,"GUSTIN"
766,"CA-VII"
766,"CAVII"
767,"CA-RP"
767,"CA-VIII"
767,"CALS"
767,"CAMRQ3"
767,"CARP"
768,"CAIX"
768,"MN"
770,"CA-RP"
770,"CA-RP II"
770,"CA-XI"
770,"CARP-2"
770,"CARPX1"
771,"CA-XII"
771,"CAXII"
771,"HsT18816"
771,"T18816"
773,"APCA"
773,"BI"
773,"CACNL1A4"
773,"CAV2.1"
773,"DEE42"
773,"EA2"
773,"EIEE42"
773,"FHM"
773,"HPCA"
773,"MHP"
773,"MHP1"
773,"SCA6"
774,"BIII"
774,"CACNL1A5"
774,"CACNN"
774,"Cav2.2"
774,"DYT23"
774,"NEDNEH"
775,"CACH2"
775,"CACN2"
775,"CACNA1C-IT2"
775,"CACNL1A1"
775,"CCHL1A1"
775,"CaV1.2"
775,"LQT8"
775,"NEDHLSS"
775,"TS"
775,"TS. LQT8"
776,"CACH3"
776,"CACN4"
776,"CACNL1A2"
776,"CCHL1A2"
776,"Cav1.3"
776,"PASNA"
776,"SANDD"
777,"BII"
777,"CACH6"
777,"CACNL1A6"
777,"Cav2.3"
777,"DEE69"
777,"EIEE69"
777,"gm139"
778,"AIED"
778,"COD3"
778,"COD4"
778,"CORDX"
778,"CORDX3"
778,"CSNB2"
778,"CSNB2A"
778,"CSNBX2"
778,"Cav1.4"
778,"Cav1.4alpha1"
778,"JM8"
778,"JMC8"
778,"OA2"
779,"CACNL1A3"
779,"CCHL1A3"
779,"CMYP18"
779,"Cav1.1"
779,"DHPRM"
779,"HOKPP"
779,"HOKPP1"
779,"MHS5"
779,"TTPP1"
779,"hypoPP"
780,"CAK"
780,"CD167"
780,"DDR"
780,"EDDR1"
780,"HGK2"
780,"MCK10"
780,"NEP"
780,"NTRK4"
780,"PTK3"
780,"PTK3A"
780,"RTK6"
780,"TRKE"
781,"CACNA2"
781,"CACNL2A"
781,"CCHL2A"
781,"DEE110"
781,"LINC01112"
781,"lncRNA-N3"
782,"CAB1"
782,"CACNLB1"
782,"CCHLB1"
783,"CAB2"
783,"CACNLB2"
783,"CAVB2"
783,"MYSB"
784,"CAB3"
784,"CACNLB3"
785,"CAB4"
785,"CACNLB4"
785,"EA5"
785,"EIG9"
785,"EJM"
785,"EJM4"
785,"EJM6"
786,"CACNLG"
788,"CAC"
788,"CACT"
790,"CDG1Z"
790,"DEE50"
790,"EIEE50"
790,"GATD4"
793,"CALB"
793,"D-28K"
794,"CAB29"
794,"CAL2"
794,"CR"
795,"CABP"
795,"CABP1"
795,"CABP9K"
795,"CALB3"
796,"CALC1"
796,"CGRP"
796,"CGRP-I"
796,"CGRP-alpha"
796,"CGRP1"
796,"CT"
796,"KC"
796,"PCT"
797,"CALC2"
797,"CGRP-II"
797,"CGRP2"
799,"CRT"
799,"CT-R"
799,"CTR"
799,"CTR1"
800,"CDM"
800,"H-CAD"
800,"HCAD"
800,"L-CAD"
800,"LCAD"
800,"NAG22"
800,"h-CD"
801,"CALML2"
801,"CAM2"
801,"CAM3"
801,"CAMB"
801,"CAMC"
801,"CAMI"
801,"CAMIII"
801,"CPVT4"
801,"DD132"
801,"LQT14"
801,"PHKD"
801,"PHKD1"
801,"caM"
805,"CALM"
805,"CALML2"
805,"CAM1"
805,"CAM3"
805,"CAMC"
805,"CAMII"
805,"CAMIII"
805,"LQT15"
805,"PHKD"
805,"PHKD2"
805,"caM"
808,"CALM"
808,"CAM1"
808,"CAM2"
808,"CAMB"
808,"CPVT6"
808,"CaM"
808,"CaMIII"
808,"HEL-S-72"
808,"LQT16"
808,"PHKD"
808,"PHKD3"
810,"CLP"
811,"CALR1"
811,"CRT"
811,"HEL-S-99n"
811,"RO"
811,"SSA"
811,"cC1qR"
813,"CALU"
814,"CaMK IV"
814,"CaMK-GR"
814,"CaMKIV"
814,"caMK"
815,"CAMKA"
815,"CaMKIINalpha"
815,"CaMKIIalpha"
815,"MRD53"
815,"MRT63"
816,"CAM2"
816,"CAMK2"
816,"CAMKB"
816,"CaMKIIbeta"
816,"MRD54"
817,"CAMKD"
818,"CAMK"
818,"CAMK-II"
818,"CAMKG"
818,"MRD59"
819,"CAML"
819,"CDG2Z"
819,"GET2"
820,"CAP-18"
820,"CAP18"
820,"CRAMP"
820,"FALL-39"
820,"FALL39"
820,"HSD26"
820,"LL37"
821,"CNX"
821,"IP90"
821,"P90"
822,"AFCP"
822,"HEL-S-66"
822,"MCP"
823,"CANP"
823,"CANP1"
823,"CANPL1"
823,"SPG76"
823,"muCANP"
823,"muCL"
824,"CANP2"
824,"CANPL2"
824,"CANPml"
824,"mCANP"
825,"CANP3"
825,"CANPL3"
825,"LGMD2"
825,"LGMD2A"
825,"LGMDD4"
825,"LGMDR1"
825,"nCL-1"
825,"p94"
826,"CALPAIN4"
826,"CANP"
826,"CANPS"
826,"CAPN4"
826,"CDPS"
826,"CSS1"
826,"PPH6"
827,"CANPX"
827,"CAPNX"
827,"CalpM"
827,"DJ914P14.1"
828,"CAPS1"
829,"CAPPA1"
829,"CAPZ"
829,"CAZ1"
830,"CAPPA2"
830,"CAPZ"
831,"BS-17"
831,"MIR583HG"
831,"PLACK"
832,"CAPB"
832,"CAPPB"
832,"CAPZ"
833,"CARS"
833,"CYSRS"
833,"MCDDBH"
833,"MDBH"
833,"MGC:11246"
834,"ICE"
834,"IL1BC"
834,"P45"
835,"CASP-2"
835,"ICH1"
835,"MRT80"
835,"NEDD-2"
835,"NEDD2"
835,"PPP1R57"
836,"CPP32"
836,"CPP32B"
836,"SCA-1"
837,"ICE(rel)II"
837,"ICEREL-II"
837,"ICH-2"
837,"Mih1"
837,"Mih1/TX"
837,"TX"
838,"ICE(rel)III"
838,"ICEREL-III"
838,"ICH-3"
839,"CSP-6"
839,"MCH2"
839,"caspase-6"
840,"CASP-7"
840,"CMH-1"
840,"ICE-LAP3"
840,"LICE2"
840,"MCH3"
841,"ALPS2B"
841,"CAP4"
841,"Casp-8"
841,"FLICE"
841,"MACH"
841,"MCH5"
842,"APAF-3"
842,"APAF3"
842,"ICE-LAP6"
842,"MCH6"
842,"PPP1R56"
843,"ALPS2"
843,"FLICE-2"
843,"FLICE2"
843,"MCH4"
844,"CASQ"
844,"CSQ1"
844,"PDIB1"
844,"VMCQA"
845,"PDIB2"
846,"CAR"
846,"EIG8"
846,"FHH"
846,"FIH"
846,"GPRC2A"
846,"HHC"
846,"HHC1"
846,"HYPOC1"
846,"NSHPT"
846,"PCAR1"
846,"hCasR"
847,"CAT"
857,"BSCL3"
857,"CGL3"
857,"LCCNS"
857,"MSTP085"
857,"PPH3"
857,"VIP21"
858,"CAV"
859,"LGMD1C"
859,"LQT9"
859,"MPDT"
859,"RMD2"
859,"VIP-21"
859,"VIP21"
860,"AML3"
860,"CBF-alpha-1"
860,"CBFA1"
860,"CCD"
860,"CCD1"
860,"CLCD"
860,"OSF-2"
860,"OSF2"
860,"PEA2aA"
860,"PEBP2aA"
861,"AML1"
861,"AML1-EVI-1"
861,"AMLCR1"
861,"CBF2alpha"
861,"CBFA2"
861,"EVI-1"
861,"PEBP2aB"
861,"PEBP2alpha"
862,"AML1-MTG8"
862,"AML1T1"
862,"CBFA2T1"
862,"CDR"
862,"ETO"
862,"MTG8"
862,"ZMYND2"
863,"ETO2"
863,"MTG16"
863,"MTGR2"
863,"RUNX1T3"
863,"ZMYND4"
864,"AML2"
864,"CBFA3"
864,"PEBP2aC"
865,"CLCD2"
865,"PEBP2B"
866,"CBG"
867,"C-CBL"
867,"CBL2"
867,"FRA11B"
867,"NSLL"
867,"RNF55"
868,"ADMIO3"
868,"Cbl-b"
868,"Nbla00127"
868,"RNF56"
869,"CBLN1"
871,"AsTP3"
871,"CBP1"
871,"CBP2"
871,"HSP47"
871,"OI10"
871,"PIG14"
871,"PPROM"
871,"RA-A47"
871,"SERPINH2"
871,"gp46"
873,"CBR"
873,"PG-9-KR"
873,"SDR21C1"
873,"hCBR1"
874,"HEL-S-25"
874,"SDR21C2"
874,"hCBR3"
875,"CBSL"
875,"HIP4"
881,"BTBD20"
881,"KBTBD14"
883,"CCBL1"
883,"GTK"
883,"KAT1"
883,"KATI"
885,"CCK"
886,"CCK-1R"
886,"CCK-A"
886,"CCK1-R"
886,"CCK1R"
886,"CCKRA"
887,"CCK-2R"
887,"CCK-B"
887,"CCK2R"
887,"GASR"
889,"CAM"
889,"CCM1"
890,"CCN1"
890,"CCNA"
891,"CCNB"
892,"CycC"
892,"SRB11"
892,"hSRB11"
894,"KIAK0002"
894,"MPPH3"
896,"CCND3"
898,"CCNE"
898,"pCCNE1"
899,"FBX1"
899,"FBXO1"
899,"FTDALS5"
900,"CCNG"
901,"CCNG2"
902,"CAK"
902,"CycH"
902,"p34"
902,"p37"
904,"CCNT"
904,"CYCT1"
904,"HIVE1"
905,"CYCT2"
908,"CCT-zeta"
908,"CCT-zeta-1"
908,"CCT6"
908,"Cctz"
908,"HTR3"
908,"MoDP-2"
908,"TCP-1-zeta"
908,"TCP20"
908,"TCPZ"
908,"TTCP20"
909,"CD1"
909,"FCB6"
909,"HTA1"
909,"R4"
909,"T6"
910,"CD1"
910,"CD1A"
910,"R1"
911,"BDCA1"
911,"CD1"
911,"CD1A"
911,"R7"
912,"CD1A"
912,"R3"
912,"R3G1"
913,"CD1A"
913,"R2"
914,"LFA-2"
914,"SRBC"
914,"T11"
915,"CD3-DELTA"
915,"CD3DELTA"
915,"IMD19"
915,"T3D"
916,"CD3epsilon"
916,"IMD18"
916,"T3E"
916,"TCRE"
917,"CD3-GAMMA"
917,"CD3GAMMA"
917,"IMD17"
917,"T3G"
919,"CD3-ZETA"
919,"CD3H"
919,"CD3Q"
919,"CD3Z"
919,"CD3ZETA"
919,"IMD25"
919,"T3Z"
919,"TCRZ"
920,"CD4mut"
920,"IMD79"
920,"Leu-3"
920,"OKT4D"
920,"T4"
921,"LEU1"
921,"T1"
922,"AIM"
922,"API6"
922,"CT-2"
922,"PRO229"
922,"SP-ALPHA"
922,"Spalpha"
922,"hAIM"
923,"TP120"
924,"GP40"
924,"LEU-9"
924,"TP41"
924,"Tp40"
925,"CD8"
925,"CD8alpha"
925,"IMD116"
925,"Leu2"
925,"p32"
926,"CD8B1"
926,"CD8beta"
926,"LEU2"
926,"LY3"
926,"LYT3"
926,"Ly-3"
926,"P37"
927,"CD8BP"
928,"BTCC-1"
928,"DRAP-27"
928,"MIC3"
928,"MRP-1"
928,"TSPAN-29"
928,"TSPAN29"
929,"CD14"
930,"B4"
930,"CVID3"
931,"B1"
931,"Bp35"
931,"CD20"
931,"CVID5"
931,"FMC7"
931,"LEU-16"
931,"S7"
932,"CD20L"
932,"HTM4"
933,"SIGLEC-2"
933,"SIGLEC2"
939,"S152"
939,"S152. LPFS2"
939,"T14"
939,"TNFRSF7"
939,"Tp55"
940,"Tp44"
941,"B7"
941,"B7-1"
941,"B7.1"
941,"BB1"
941,"CD28LG"
941,"CD28LG1"
941,"LAB7"
942,"B7-2"
942,"B7.2"
942,"B70"
942,"CD28LG2"
942,"LAB72"
943,"CD30"
943,"D1S166E"
943,"Ki-1"
944,"CD153"
944,"CD30L"
944,"CD30LG"
944,"TNLG3A"
945,"CD33rSiglec"
945,"SIGLEC-3"
945,"SIGLEC3"
945,"p67"
946,"CD327"
946,"CD33L"
946,"CD33L1"
946,"CD33L2"
946,"CDW327"
946,"OBBP1"
947,"CD34"
948,"BDPLT10"
948,"CHDS7"
948,"FAT"
948,"GP3B"
948,"GP4"
948,"GPIV"
948,"PASIV"
948,"SCARB3"
949,"CD36L1"
949,"CLA-1"
949,"CLA1"
949,"HDLCQ6"
949,"HDLQTL6"
949,"SR-BI"
949,"SRB1"
950,"AMRF"
950,"CD36L2"
950,"EPM4"
950,"HLGP85"
950,"LGP85"
950,"LIMP-2"
950,"LIMPII"
950,"SR-BII"
951,"GP52-40"
951,"TSPAN26"
952,"ADPRC 1"
952,"ADPRC1"
952,"cADPR1"
953,"ATP-DPH"
953,"ATPDase"
953,"CD39"
953,"NTPDase-1"
953,"SPG64"
954,"CD39L1"
954,"NTPDase-2"
955,"CD39L2"
955,"IL-6SAG"
955,"IL6ST2"
955,"NTPDase-6"
955,"dJ738P15.3"
956,"CD39L3"
956,"HB6"
956,"NTPDase-3"
957,"CD39L4"
957,"NTPDase-5"
957,"PCPH"
958,"Bp50"
958,"CDW40"
958,"TNFRSF5"
958,"p50"
959,"CD154"
959,"CD40L"
959,"HIGM1"
959,"IGM"
959,"IMD3"
959,"T-BAM"
959,"TNFSF5"
959,"TRAP"
959,"gp39"
959,"hCD40L"
960,"CDW44"
960,"CSPG8"
960,"ECM-III"
960,"ECMR-III"
960,"H-CAM"
960,"HCELL"
960,"HUTCH-1"
960,"HUTCH-I"
960,"Hermes-1"
960,"IN"
960,"LHR"
960,"MC56"
960,"MDU2"
960,"MDU3"
960,"MIC4"
960,"Pgp1"
961,"IAP"
961,"MER6"
961,"OA3"
962,"BCM1"
962,"BLAST"
962,"BLAST1"
962,"MEM-102"
962,"SLAMF2"
962,"hCD48"
962,"mCD48"
963,"MOX44"
963,"TSPAN25"
965,"LFA-3"
965,"LFA3"
965,"ag3"
966,"16.3A5"
966,"1F5"
966,"EJ16"
966,"EJ30"
966,"EL32"
966,"G344"
966,"HRF-20"
966,"HRF20"
966,"MAC-IP"
966,"MACIF"
966,"MEM43"
966,"MIC11"
966,"MIN1"
966,"MIN2"
966,"MIN3"
966,"MIRL"
966,"MSK21"
966,"p18-20"
967,"AD1"
967,"HOP-26"
967,"ME491"
967,"MLA1"
967,"OMA81H"
967,"Pltgp40"
967,"TSPAN30"
968,"GP110"
968,"LAMP4"
968,"SCARD1"
969,"AIM"
969,"BL-AC/P26"
969,"CLEC2C"
969,"EA1"
969,"GP32/28"
969,"MLR-3"
970,"CD27-L"
970,"CD27L"
970,"CD27LG"
970,"LPFS3"
970,"TNFSF7"
970,"TNLG8A"
971,"CD72b"
971,"LYB2"
972,"CLIP"
972,"DHLAG"
972,"HLADG"
972,"II"
972,"Ia-GAMMA"
972,"p33"
973,"IGA"
973,"IGAlpha"
973,"MB-1"
973,"MB1"
974,"AGM6"
974,"B29"
974,"IGB"
974,"Igbeta"
975,"CVID6"
975,"S5.7"
975,"TAPA1"
975,"TSPAN28"
976,"CD97"
976,"TM7LN1"
977,"EBS7"
977,"GP27"
977,"MER2"
977,"PETA-3"
977,"RAPH"
977,"SFA1"
977,"TSPAN24"
978,"CDD"
983,"CDC2"
983,"CDC28A"
983,"P34CDC2"
984,"CDC2L1"
984,"CDK11"
984,"CDK11-p110"
984,"CDK11-p46"
984,"CDK11-p58"
984,"CLK-1"
984,"PITSLREA"
984,"PK58"
984,"p58"
984,"p58CDC2L1"
984,"p58CLK-1"
987,"BGL"
987,"CDC4L"
987,"CVID8"
987,"LAB300"
987,"LBA"
987,"uc.147"
988,"CDC5"
988,"CDC5-LIKE"
988,"CEF1"
988,"PCDC5RP"
988,"dJ319D22.1"
989,"CDC10"
989,"CDC3"
989,"NBLA02942"
989,"SEPT7"
989,"SEPT7A"
989,"Septin-7"
990,"CDC18L"
990,"HsCDC18"
990,"HsCDC6"
990,"MGORS5"
991,"CDC20A"
991,"OOMD14"
991,"OZEMA14"
991,"bA276H19.3"
991,"p55CDC"
993,"CDC25A2"
994,"CDC25B"
995,"CDC25"
995,"PPP1R60"
996,"ANAPC3"
996,"APC3"
996,"CDC27Hs"
996,"D0S1430E"
996,"D17S978E"
996,"H-NUC"
996,"HNUC"
996,"NUC2"
997,"E2-CDC34"
997,"UBC3"
997,"UBCH3"
997,"UBE2R1"
998,"CDC42Hs"
998,"G25K"
998,"TKS"
999,"Arc-1"
999,"BCDS1"
999,"CD324"
999,"CDHE"
999,"ECAD"
999,"LCAM"
999,"UVO"
1000,"ACOGS"
1000,"ADHD8"
1000,"ARVD14"
1000,"CD325"
1000,"CDHN"
1000,"CDw325"
1000,"NCAD"
1001,"CDHP"
1001,"HJMD"
1001,"PCAD"
1002,"CAD4"
1002,"R-CAD"
1002,"RCAD"
1003,"7B4"
1003,"CD144"
1004,"CAD6"
1004,"KCAD"
1005,"CDH7L1"
1006,"Nbla04261"
1007,"CDH9"
1008,"CDH10"
1009,"CAD11"
1009,"CDHOB"
1009,"ESWS"
1009,"OB"
1009,"OSF-4"
1009,"TBHS2"
1010,"CDHB"
1012,"CDHH"
1012,"P105"
1013,"CDH14"
1013,"CDH3"
1013,"CDHM"
1013,"MCAD"
1013,"MRD3"
1014,"CDH16"
1015,"CDH16"
1015,"HPT-1"
1015,"HPT1"
1016,"CDH14"
1016,"CDH14L"
1016,"CDH24"
1017,"CDKN2"
1017,"p33(CDK2)"
1018,"CDK3"
1019,"CMM3"
1019,"PSK-J3"
1020,"LIS7"
1020,"PSSALRE"
1021,"MCPH12"
1021,"PLSTIRE"
1022,"CAK"
1022,"CAK1"
1022,"CDKN7"
1022,"HCAK"
1022,"MO15"
1022,"STK1"
1022,"p39MO15"
1024,"IDDHBA"
1024,"K35"
1025,"C-2k"
1025,"CDC2L4"
1025,"CTK1"
1025,"PITALRE"
1025,"TAK"
1026,"CAP20"
1026,"CDKN1"
1026,"CIP1"
1026,"MDA-6"
1026,"P21"
1026,"SDI1"
1026,"WAF1"
1026,"p21CIP1"
